epoch,acc_top5,accuracy,loss,lr,val_acc_top5,val_accuracy,val_loss
22,0.8788231015205383,0.6528224945068359,1.3222073316574097,1e-05,0.8852861523628235,0.6801530122756958,1.2964134216308594
23,0.8817731142044067,0.6568571329116821,1.3011646270751953,1e-05,0.8864338994026184,0.6794516444206238,1.2911274433135986
24,0.8846396803855896,0.6612910628318787,1.2827565670013428,1e-05,0.8872947692871094,0.6826717853546143,1.2868216037750244
25,0.887589693069458,0.6636391878128052,1.2644256353378296,1e-05,0.8880599141120911,0.683373212814331,1.286704659461975
26,0.8885492086410522,0.6680313944816589,1.2486447095870972,1e-05,0.8897497057914734,0.6841383576393127,1.2860950231552124
27,0.8914574980735779,0.6719051599502563,1.234268069267273,1e-05,0.8888570070266724,0.6844890713691711,1.2846378087997437
28,0.8937638401985168,0.676154375076294,1.2143715620040894,1e-05,0.8898772597312927,0.6856368780136108,1.284021258354187
29,0.8955100178718567,0.6775727868080139,1.200393557548523,1e-05,0.8895584344863892,0.6848397850990295,1.274688482284546
30,0.89844810962677,0.6831688284873962,1.1801748275756836,1e-05,0.8898772597312927,0.6872310042381287,1.2755753993988037
31,0.9008975028991699,0.6853560209274292,1.1670094728469849,1e-05,0.8910250067710876,0.6878686547279358,1.2775379419326782
32,0.9027330875396729,0.688991367816925,1.1524492502212524,1e-05,0.8919496536254883,0.6869759559631348,1.2801991701126099
33,0.9044375419616699,0.6926923394203186,1.1370370388031006,1e-05,0.891152560710907,0.6906105279922485,1.273995041847229
34,0.9055817723274231,0.6936100721359253,1.12604820728302,1e-05,0.8911844491958618,0.6883787512779236,1.2728022336959839
35,0.9086629152297974,0.699444591999054,1.1080352067947388,1e-05,0.8929698467254639,0.6912481784820557,1.268355131149292
36,0.9100335836410522,0.7003623247146606,1.0942611694335938,1e-05,0.8924916386604309,0.6907380819320679,1.2641806602478027
37,0.9125485420227051,0.7052969336509705,1.0776399374008179,1e-05,0.8930974006652832,0.6923003196716309,1.2677686214447021
38,0.913758397102356,0.706840455532074,1.072245478630066,1e-05,0.8924597501754761,0.6919177174568176,1.277565360069275
39,0.9153972864151001,0.7111075520515442,1.055498719215393,1e-05,0.8935437798500061,0.6919496059417725,1.2735602855682373
40,0.9164223074913025,0.7125616669654846,1.0449261665344238,1e-05,0.8927466869354248,0.6925872564315796,1.2755680084228516
41,0.9187048673629761,0.7162268757820129,1.0297244787216187,1e-05,0.8938944935798645,0.6956799030303955,1.2709709405899048
42,0.920892059803009,0.7201125025749207,1.0159339904785156,1e-05,0.893129289150238,0.6922047138214111,1.2790555953979492
43,0.922155499458313,0.7214951515197754,1.0084306001663208,1e-05,0.8941814303398132,0.6948190927505493,1.271536946296692
44,0.9231745600700378,0.7237061858177185,0.998441755771637,1e-05,0.8939900994300842,0.6942451596260071,1.2728095054626465
45,0.9245810508728027,0.7254464030265808,0.9900562167167664,1e-05,0.8940538763999939,0.6944364905357361,1.2743228673934937
46,0.926321268081665,0.7284082770347595,0.9766504764556885,1e-05,0.8936393857002258,0.6924278736114502,1.2824641466140747
47,0.9274595379829407,0.7316324710845947,0.9644488096237183,1e-05,0.8951060175895691,0.6935437321662903,1.273655652999878
48,0.9295334815979004,0.7346659302711487,0.9515368342399597,1e-05,0.8939263224601746,0.6947234272956848,1.2823491096496582
49,0.9305168390274048,0.736328661441803,0.9426031112670898,1e-05,0.8940538763999939,0.6969552040100098,1.2860342264175415
50,0.9319590330123901,0.738724410533905,0.9330779910087585,1e-05,0.892906129360199,0.6943089365959167,1.2865984439849854
51,0.9333714842796326,0.7413704991340637,0.9207285046577454,1e-05,0.8952016830444336,0.6955523490905762,1.2846506834030151
52,0.9345932006835938,0.744987964630127,0.9072787761688232,1e-05,0.8940857648849487,0.6957436800003052,1.2825030088424683
53,0.9352725744247437,0.745184600353241,0.9068191647529602,1e-05,0.8945640325546265,0.6968276500701904,1.2843784093856812
54,0.9357970356941223,0.7470857501029968,0.8974299430847168,1e-05,0.8948190808296204,0.6967958211898804,1.2907969951629639
55,0.9378232955932617,0.7491894960403442,0.8861876130104065,1e-05,0.8943089246749878,0.6945320963859558,1.2981102466583252
56,0.9387589693069458,0.7512694001197815,0.8792341351509094,1e-05,0.8945002555847168,0.6974015831947327,1.2945667505264282
57,0.939915120601654,0.7541121244430542,0.8675501346588135,1e-05,0.895361065864563,0.6977841258049011,1.2906684875488281
58,0.9414884448051453,0.7552503943443298,0.8577913045883179,1e-05,0.893607497215271,0.6960625052452087,1.3038831949234009
59,0.9417447447776794,0.7575687170028687,0.8524933457374573,1e-05,0.8943727016448975,0.6960306167602539,1.2980912923812866
60,0.942441999912262,0.7584984302520752,0.8470177054405212,1e-05,0.8947553038597107,0.6977841258049011,1.2973072528839111
61,0.9438961744308472,0.7624377012252808,0.8362421989440918,1e-05,0.8948190808296204,0.6956799030303955,1.3023011684417725
62,0.944915235042572,0.7656976580619812,0.8236973881721497,1e-05,0.8948190808296204,0.6955204606056213,1.3103128671646118
63,0.9460952877998352,0.765089750289917,0.8189929127693176,1e-05,0.8948190808296204,0.6984536647796631,1.307278037071228
64,0.9459701180458069,0.7675272226333618,0.8119574189186096,1e-05,0.8938307166099548,0.6962856650352478,1.30861234664917
65,0.9481215476989746,0.770167350769043,0.8002405166625977,1e-05,0.8947871923446655,0.6957117915153503,1.3130567073822021
66,0.9494505524635315,0.772914707660675,0.7885357141494751,1e-05,0.895584225654602,0.6981986165046692,1.3194491863250732
67,0.9489916563034058,0.7721399664878845,0.7905375957489014,1e-05,0.8942133188247681,0.6969552040100098,1.3111311197280884
68,0.9501060843467712,0.7749767303466797,0.7772223353385925,1e-05,0.8951060175895691,0.695584237575531,1.3177138566970825
69,0.9510536789894104,0.7774559855461121,0.7732568979263306,1e-05,0.8941176533699036,0.6956161260604858,1.3268998861312866
70,0.9522932767868042,0.7791961431503296,0.7656156420707703,1e-05,0.8952654004096985,0.6967958211898804,1.3209372758865356
71,0.9527044892311096,0.7804297804832458,0.7597079277038574,1e-05,0.8950741291046143,0.6957117915153503,1.3366284370422363
72,0.9535269141197205,0.783421516418457,0.749194324016571,1e-05,0.8952972888946533,0.6969870924949646,1.3266679048538208
73,0.9548797607421875,0.7830341458320618,0.7459783554077148,1e-05,0.8943727016448975,0.695106029510498,1.337721347808838
